lr,data_time,loss,decode.loss_ce,decode.loss_dice,decode.loss_lovasz,decode.acc_seg,aux_0.loss_ce,aux_0.loss_dice,aux_0.loss_lovasz,aux_0.acc_seg,aux_1.loss_ce,aux_1.loss_dice,aux_1.loss_lovasz,aux_1.acc_seg,time,iter,memory,step
0.11925853335008224,0.015113019943237304,0.4393120974302292,0.06434024758636951,0.08869882598519326,0.1243364542722702,92.089111328125,0.019637222029268743,0.017732555419206618,0.01947785895317793,86.56448364257812,0.042321418225765225,0.039202632009983064,0.02356488462537527,71.93695831298828,0.3391865730285645,1100.0,5973.0,1100.0
0.11919104055251924,0.016419410705566406,0.43248293697834017,0.06561220027506351,0.09006305932998657,0.12182272598147392,88.51412200927734,0.01970327356830239,0.01779694193974137,0.018941905163228513,84.51322937011719,0.03930867575109005,0.035894755832850934,0.023339403234422205,67.43942260742188,0.3423541307449341,1200.0,5974.0,1200.0
0.1191235435046459,0.012959909439086915,0.4155813634395599,0.05937379710376263,0.08271420300006867,0.11818210557103156,89.61348724365234,0.017943416070193053,0.016420015320181846,0.01818753723055124,82.73497009277344,0.04160243608057499,0.037768165953457354,0.023389695771038534,67.8211669921875,0.33074886798858644,1300.0,5973.0,1300.0
0.1190560422035162,0.011929869651794434,0.4233358383178711,0.06263802573084831,0.08948403224349022,0.11068725883960724,87.66620635986328,0.018693170882761477,0.01736084362491965,0.01770058386027813,80.8307876586914,0.04399288035929203,0.039406973868608475,0.02337207570672035,58.364627838134766,0.32836041450500486,1400.0,5973.0,1400.0
0.11898853664618003,0.01980752944946289,0.41320502758026123,0.06213527135550976,0.08254450783133507,0.11742679551243781,91.89765167236328,0.01826130347326398,0.016685540787875652,0.017611047066748143,87.13544464111328,0.039202388003468515,0.03601676318794489,0.023321420326828955,68.93484497070312,0.3468296051025391,1500.0,5970.0,1500.0
0.11892102682968353,0.013763666152954102,0.42383516728878023,0.06554616056382656,0.09033820554614067,0.11308674067258835,90.3314208984375,0.01866091825067997,0.017215769924223422,0.017018210701644422,86.8805923461914,0.04140608347952366,0.037354000844061375,0.02320909146219492,71.2984848022461,0.3297834873199463,1600.0,5973.0,1600.0
0.11885351275106885,0.017971038818359375,0.38541037738323214,0.052998699620366095,0.07507656291127204,0.10947750732302666,90.90179443359375,0.01575691709294915,0.014805530291050672,0.016561787389218808,85.45089721679688,0.03996017798781395,0.03752049021422863,0.023252698220312597,70.83547973632812,0.3407353639602661,1700.0,5974.0,1700.0
0.11878599440737414,0.01826586723327637,0.39504684805870055,0.05756950005888939,0.07908925414085388,0.11266443729400635,90.86674499511719,0.017135711666196585,0.01606872510164976,0.016642990149557592,85.93479919433594,0.03811910189688206,0.03468074593693018,0.02307638470083475,79.10202026367188,0.34434549808502196,1800.0,5975.0,1800.0
0.11871847179563381,0.019540977478027344,0.3939819186925888,0.059657108038663864,0.07770477756857871,0.10904084295034408,90.96382904052734,0.0175138833001256,0.01577977780252695,0.01638663774356246,86.86505126953125,0.03914917185902596,0.03568868860602379,0.023061026260256766,67.72465515136719,0.3433767080307007,1900.0,5973.0,1900.0
0.11865094491287813,0.018563556671142577,0.3568776071071625,0.047397124394774434,0.06650292426347733,0.10798106491565704,93.96117401123047,0.014278343971818685,0.013401016872376204,0.015662063844501972,89.76740264892578,0.036155912838876245,0.03257765118032694,0.022921510972082615,81.7774658203125,0.34802520275115967,2000.0,5971.0,2000.0
0.11858341375613357,0.016643333435058593,0.3684805750846863,0.04931844584643841,0.07076543942093849,0.10370016247034072,93.2796401977539,0.015495900809764863,0.014585061650723218,0.015515940450131892,86.55084991455078,0.04021420460194349,0.03593947496265173,0.022945936769247055,67.66475677490234,0.3414468765258789,2100.0,5974.0,2100.0
0.11851587832242255,0.01518232822418213,0.38384348154067993,0.056213348358869555,0.07625604644417763,0.10572395995259284,89.42029571533203,0.016399050783365964,0.015302893240004778,0.015334428381174802,84.21742248535156,0.03928409311920404,0.03658422864973545,0.022745432145893574,65.57732391357422,0.33456346988677976,2200.0,5971.0,2200.0
0.11844833860876365,0.019876790046691895,0.34843890070915223,0.04696440808475018,0.06771372035145759,0.0988958589732647,89.51439666748047,0.013902492076158523,0.013473066594451666,0.014420041255652905,85.71039581298828,0.03707331959158182,0.03359175007790327,0.022404243424534797,68.79785919189453,0.34290618896484376,2300.0,5974.0,2300.0
0.1183807946121713,0.016163396835327148,0.3281493246555328,0.04113706462085247,0.058177188783884046,0.09489020779728889,93.26608276367188,0.013064447604119778,0.01254903981462121,0.014279909897595644,89.55207061767578,0.03731892146170139,0.034268657118082045,0.022463883459568023,74.08555603027344,0.33523585796356203,2400.0,5972.0,2400.0
0.11831324632965613,0.019063901901245118,0.3579397052526474,0.04997641071677208,0.06915868148207664,0.1021217867732048,93.6881332397461,0.01483056265860796,0.013954689633101225,0.014817157108336688,89.10089874267578,0.03677269946783781,0.03393734749406576,0.0223703783005476,73.03523254394531,0.3414208650588989,2500.0,5974.0,2500.0
0.11824569375822463,0.018984341621398927,0.3414616763591766,0.045603963918983935,0.06401365548372269,0.10128003358840942,92.90557098388672,0.01328345136716962,0.012563015427440405,0.014173023030161857,88.67110443115234,0.0355001550167799,0.032850919663906096,0.02219345234334469,71.31716918945312,0.3413708686828613,2600.0,5975.0,2600.0
0.11817813689487949,0.019263648986816408,0.3461790531873703,0.04785949252545833,0.06770771071314811,0.09779707863926887,90.84210205078125,0.014374369848519563,0.013709173165261745,0.014271079283207654,86.38742065429688,0.0356345945969224,0.032700903713703156,0.022124639712274075,71.64459228515625,0.34045302867889404,2700.0,5973.0,2700.0
0.11811057573661922,0.01629769802093506,0.3540339857339859,0.04949982166290283,0.07013344541192054,0.09827947244048119,90.98004913330078,0.014757891278713941,0.013995232619345188,0.014439312182366848,87.4056396484375,0.03706220127642155,0.033707373216748236,0.022159229032695293,69.08567810058594,0.3394615888595581,2800.0,5975.0,2800.0
0.1180430102804382,0.017304325103759767,0.34540082812309264,0.046088293008506295,0.06285578310489655,0.1038344644010067,95.20829010009766,0.013864995073527097,0.013123681582510472,0.014596308209002018,91.05457305908203,0.03594921175390482,0.03289909288287163,0.02218899168074131,81.4399642944336,0.3433783292770386,2900.0,5973.0,2900.0
0.11797544052332717,0.015136075019836426,0.3423153549432755,0.04833090472966432,0.06379577592015266,0.09411315619945526,91.23721313476562,0.014012772496789694,0.013132860604673623,0.013785658217966557,84.4931869506836,0.037938337028026584,0.03514489885419607,0.022060986235737802,66.1129379272461,0.33643231391906736,3000.0,5973.0,3000.0
0.11790786646227253,0.016441774368286134,0.3283136636018753,0.04385322332382202,0.06272616013884544,0.09316982626914978,89.28851318359375,0.013190641161054372,0.013010973483324051,0.013665574602782726,83.55154418945312,0.03508798833936453,0.03185188192874193,0.02175739370286465,62.28242492675781,0.3377631187438965,3100.0,5973.0,3100.0
0.11784028809425687,0.015144443511962891,0.34701972305774687,0.046116602048277854,0.06532393395900726,0.10136967822909355,92.15908813476562,0.013257798366248607,0.012826121598482131,0.01425453256815672,88.70386505126953,0.037561988644301894,0.03408325519412756,0.022225808165967465,72.4046630859375,0.33819172382354734,3200.0,5973.0,3200.0
0.11777270541625855,0.017527389526367187,0.32071840167045595,0.041013707593083384,0.05890269950032234,0.09345136731863021,93.99006652832031,0.012424516398459673,0.012280743103474379,0.01382517470046878,90.16464233398438,0.03487402070313692,0.032241236232221124,0.021704939007759095,74.67900085449219,0.33712852001190186,3300.0,5973.0,3300.0
0.11770511842525189,0.011944341659545898,0.3374054729938507,0.04472744278609753,0.06227622777223587,0.09600363299250603,91.6653060913086,0.012993293069303035,0.01243799477815628,0.013419809564948083,87.63987731933594,0.03840387426316738,0.035207629576325415,0.0219355758279562,73.32942962646484,0.32983424663543703,3400.0,5973.0,3400.0
0.11763752711820741,0.011630630493164063,0.3150713503360748,0.04052979983389378,0.05723056495189667,0.08938323259353638,89.63701629638672,0.012568403035402298,0.012160429451614618,0.013388340547680854,85.03462219238281,0.03577944952994585,0.032282905839383605,0.0217482240870595,68.955810546875,0.3281781435012817,3500.0,5972.0,3500.0
0.11756993149209123,0.01975111961364746,0.320402118563652,0.040793285332620145,0.058077473938465116,0.09707574695348739,94.56120300292969,0.012018876988440752,0.011839100439101458,0.013309972267597914,91.04188537597656,0.0345067935064435,0.0313995748758316,0.021381292678415775,83.51757049560547,0.34317593574523925,3600.0,5973.0,3600.0
0.11750233154386557,0.01271660327911377,0.310376963019371,0.03955572750419378,0.05528721287846565,0.09209940060973168,93.98713684082031,0.011632573604583741,0.011309499107301235,0.013242250308394432,89.3479995727539,0.034400440938770774,0.03129890374839306,0.021550953015685083,74.36734771728516,0.3303832054138184,3700.0,5970.0,3700.0
0.11743472727048852,0.020448708534240724,0.33450625240802767,0.04477004632353783,0.06119803562760353,0.0913819931447506,93.77510070800781,0.012603632640093565,0.011998162046074868,0.013306863978505135,90.44607543945312,0.04055941253900528,0.03675340060144663,0.021934708394110203,68.16092681884766,0.34727861881256106,3800.0,5972.0,3800.0
0.11736711866891422,0.015134072303771973,0.30254978835582735,0.03601683750748634,0.05228817015886307,0.09339434653520584,93.82803344726562,0.011311455257236957,0.011136165168136359,0.013303246349096298,89.88055419921875,0.03315381184220314,0.03065666388720274,0.021289088763296604,79.40331268310547,0.3322412967681885,3900.0,5975.0,3900.0
0.11729950573609252,0.014195513725280762,0.3177646160125732,0.040260940603911874,0.05704776793718338,0.09375309348106384,92.99127960205078,0.011648031417280436,0.01140475906431675,0.013268419820815325,89.30863952636719,0.035985976830124854,0.03309214171022177,0.021303484216332436,71.24360656738281,0.3308190584182739,4000.0,5969.0,4000.0
0.11723188846896922,0.014637422561645509,0.3072937220335007,0.03921812679618597,0.05512024760246277,0.08773645609617234,94.77706146240234,0.01151792537420988,0.011210391856729984,0.01284848814830184,91.35293579101562,0.03514906782656908,0.033223091438412664,0.021269925497472288,74.11317443847656,0.33070387840271,4100.0,5973.0,4100.0
0.11716426686448604,0.014063239097595215,0.2903723418712616,0.03557691648602486,0.05100285857915878,0.0846258744597435,92.31859588623047,0.010825723130255937,0.010527894739061594,0.012736733816564084,89.48810577392578,0.03321429844945669,0.0309700109064579,0.02089203130453825,70.04387664794922,0.33122801780700684,4200.0,5975.0,4200.0
0.11709664091958041,0.015862107276916504,0.306418439745903,0.038902691751718524,0.053509147465229036,0.0934725597500801,94.13336944580078,0.011896043922752142,0.011241140868514776,0.013381591439247132,90.71855926513672,0.03270931541919708,0.030135166272521018,0.0211707878857851,80.38317108154297,0.339091420173645,4300.0,5972.0,4300.0
0.11702901063118594,0.013927221298217773,0.307753586769104,0.037992384657263754,0.054298385977745056,0.09459788203239441,93.63957214355469,0.011214288324117661,0.010931037738919258,0.013447837252169848,90.35895538330078,0.03401596266776323,0.030411974526941776,0.02084383312612772,72.23811340332031,0.33580636978149414,4400.0,5973.0,4400.0
0.11696137599623198,0.016596770286560057,0.3227543234825134,0.04148200787603855,0.06024488881230354,0.09168664366006851,92.09019470214844,0.012347195483744144,0.012119512632489204,0.013020114973187447,87.81327819824219,0.037008030153810975,0.03397680688649416,0.020869121327996253,72.08846282958984,0.33772342205047606,4500.0,5973.0,4500.0
0.11689373701164373,0.016735649108886717,0.3248448893427849,0.04509102255105972,0.06167331859469414,0.09144099652767182,93.12724304199219,0.012390860263258219,0.011959892977029086,0.012978122476488352,88.95988464355469,0.036097783222794534,0.03265197165310383,0.020560913346707822,61.98008346557617,0.3371938467025757,4600.0,5972.0,4600.0
0.11682609367434199,0.012932038307189942,0.2974159777164459,0.037099215015769,0.052941746264696124,0.08523927107453347,92.57474517822266,0.011013634223490953,0.010981010925024747,0.01233284892514348,88.84024810791016,0.03551769219338894,0.03198905773460865,0.020301489531993865,70.08348846435547,0.33279125690460204,4700.0,5970.0,4700.0
0.11675844598124374,0.01810891628265381,0.30427313446998594,0.03714696355164051,0.052905306220054626,0.09155395403504371,92.89012145996094,0.011301519721746445,0.011053789779543877,0.01306603169068694,88.60074615478516,0.03515994735062122,0.03141089659184217,0.02067473027855158,68.50920867919922,0.3451973915100098,4800.0,5975.0,4800.0
0.11669079392926171,0.013172578811645509,0.30234684646129606,0.03858855925500393,0.05430352538824081,0.0895294189453125,92.03253936767578,0.011430868133902549,0.011074082367122174,0.012903476506471634,88.14305114746094,0.033722201734781264,0.030261650495231152,0.02053307108581066,71.4355239868164,0.33573968410491944,4900.0,5973.0,4900.0
0.11662313751530433,0.014119410514831543,0.31234260499477384,0.03934160694479942,0.05660033822059631,0.09156393706798553,94.42756652832031,0.01184178851544857,0.01156209958717227,0.013008024264127015,90.36579132080078,0.035473312437534335,0.03252578377723694,0.02042571771889925,68.76387023925781,0.3346884250640869,5000.0,5975.0,5000.0
0.1165554767362759,0.014881348609924317,0.28796013742685317,0.03385709132999182,0.04981618598103523,0.08920722901821136,94.25688934326172,0.010171712934970855,0.010186501033604144,0.012570496276021003,91.31623077392578,0.0318086389452219,0.030160336382687093,0.020181943848729133,75.39846801757812,0.33440587520599363,5100.0,5971.0,5100.0
0.11648781158907644,0.018588781356811523,0.29985969662666323,0.03478610068559647,0.049446365982294085,0.09552038311958314,93.45884704589844,0.010640991665422917,0.010478740092366934,0.013121878448873758,90.3091049194336,0.03420318216085434,0.03130703493952751,0.020355010591447353,76.54573059082031,0.3452832460403442,5200.0,5970.0,5200.0
0.11642014207060203,0.018045544624328613,0.29982095062732694,0.03755689412355423,0.05243370831012726,0.09111977964639664,94.00525665283203,0.011445652227848768,0.010928155109286308,0.013104358874261379,90.22725677490234,0.033012318424880505,0.030155577510595322,0.02006451226770878,71.16554260253906,0.34550745487213136,5300.0,5975.0,5300.0
0.11635246817774426,0.017840981483459473,0.2889812797307968,0.035265888832509515,0.050136147439479826,0.0868097223341465,93.56180572509766,0.010500168800354004,0.010240942239761353,0.012463307566940784,90.47022247314453,0.033201482892036435,0.03057727124541998,0.019786344096064567,75.82066345214844,0.34083750247955324,5400.0,5975.0,5400.0
0.11628478990739056,0.012221479415893554,0.2966747537255287,0.03508845940232277,0.04986783117055893,0.09405078515410423,95.27092742919922,0.010848637204617262,0.010602999664843082,0.01302760150283575,91.83702850341797,0.032337410002946855,0.030332964845001698,0.0205180736258626,76.57210540771484,0.3307748556137085,5500.0,5975.0,5500.0
0.11621710725642422,0.018103265762329103,0.2906115084886551,0.03483948763459921,0.04996650367975235,0.0886807806789875,93.91602325439453,0.010388960689306259,0.010200606007128955,0.012540788296610117,90.93124389648438,0.033199689351022243,0.03098735064268112,0.019807347655296327,75.80615234375,0.3407625913619995,5600.0,5972.0,5600.0
0.1161494202217242,0.014138221740722656,0.2890503823757172,0.03452553395181894,0.04955298528075218,0.0863499715924263,93.09917449951172,0.010132239758968353,0.010101983044296502,0.012414383608847857,90.24535369873047,0.034205598197877406,0.03178180046379566,0.019985888339579105,75.71812438964844,0.33345279693603513,5700.0,5975.0,5700.0
0.11608172880016522,0.014711737632751465,0.28747924566268923,0.03583866506814957,0.04925864040851593,0.08509322628378868,93.5125961303711,0.01100193290039897,0.010500937420874833,0.012406594678759575,89.47882080078125,0.03324195202440024,0.030242612399160863,0.01989467889070511,74.50011444091797,0.3383392333984375,5800.0,5975.0,5800.0
0.11601403298861782,0.02111783027648926,0.31489005088806155,0.04124683663249016,0.056098708510398866,0.09366434365510941,92.29188537597656,0.01223006909713149,0.011547244433313609,0.013157213293015956,87.37162017822266,0.03502350058406591,0.03199801109731197,0.019924124889075755,62.37226867675781,0.3485243558883667,5900.0,5975.0,5900.0
0.11594633278394831,0.018402791023254393,0.28876152336597444,0.03664830382913351,0.05041271597146988,0.08335640951991082,93.86177062988281,0.010458830650895834,0.010353258904069662,0.01204506792128086,91.35812377929688,0.03412262387573719,0.03160514272749424,0.01975916773080826,76.22733306884766,0.3397395133972168,6000.0,5971.0,6000.0
0.11587862818301849,0.01824054718017578,0.27912618964910507,0.03381117302924395,0.048907078057527545,0.08359359204769135,94.30457305908203,0.010190031863749028,0.010084995906800032,0.012269021850079298,91.08148956298828,0.03180952984839678,0.029240026883780957,0.01922073196619749,77.20832061767578,0.3395309209823608,6100.0,5969.0,6100.0
0.11581091918268616,0.019567346572875975,0.2686607763171196,0.031626378558576106,0.04392297938466072,0.08205472901463509,93.91227722167969,0.00981524963863194,0.00958405719138682,0.012103443592786789,89.9773941040039,0.031449942663311956,0.02848993372172117,0.01961406283080578,70.67325592041016,0.3472259759902954,6200.0,5972.0,6200.0
0.11574320577980457,0.019739747047424316,0.2744881331920624,0.03236673679202795,0.045313545316457746,0.0839655190706253,94.70918273925781,0.010160861071199179,0.009844497311860323,0.012603278830647468,89.7842788696289,0.03153254222124815,0.02917186338454485,0.019529293477535247,74.09967041015625,0.34749009609222414,6300.0,5973.0,6300.0
0.11567548797122294,0.01633307933807373,0.288059264421463,0.035828766599297526,0.05059097930788994,0.08493440747261047,90.92229461669922,0.010394396353513002,0.01013555945828557,0.01207989538088441,88.18472290039062,0.03382971119135618,0.03082944396883249,0.019436104595661162,65.71537017822266,0.3358854532241821,6400.0,5975.0,6400.0
0.11560776575378591,0.018810248374938963,0.30042151510715487,0.036945093795657157,0.05261838808655739,0.08792208880186081,93.15640258789062,0.010546925850212574,0.010359206330031156,0.012547527439892292,90.3746566772461,0.03628487139940262,0.03364282473921776,0.019554579630494118,66.54999542236328,0.348053503036499,6500.0,5973.0,6500.0
0.11554003912433398,0.017980265617370605,0.2846501559019089,0.03373079858720303,0.048424219340085985,0.08472561538219452,94.27528381347656,0.010247426200658083,0.010236497968435287,0.012289626337587834,88.59406280517578,0.03370182681828737,0.03149083573371172,0.019803309999406337,71.63788604736328,0.3446777582168579,6600.0,5975.0,6600.0
0.11547230807970328,0.014116263389587403,0.28737377375364304,0.03486540149897337,0.050139499455690385,0.08229064643383026,94.44923400878906,0.010336135886609555,0.010185024794191122,0.012160273268818855,90.86861419677734,0.03527525793761015,0.03242322448641062,0.01969830933958292,77.68114471435547,0.33475892543792723,6700.0,5971.0,6700.0
0.11540457261672565,0.013250589370727539,0.27071326971054077,0.03217481561005116,0.04593452215194702,0.08198252171278,93.1677474975586,0.009913666639477015,0.009950879542157055,0.012036958616226912,90.62515258789062,0.030542044155299663,0.029085264168679716,0.019092602655291557,75.98979949951172,0.32795443534851076,6800.0,5975.0,6800.0
0.11533683273222861,0.02173919677734375,0.2542170435190201,0.02971686441451311,0.04316781535744667,0.0768673650920391,94.52259063720703,0.009488138370215893,0.009508724976330995,0.01175004979595542,91.0442886352539,0.02824933212250471,0.026543327234685422,0.018925424106419085,79.00506591796875,0.34217257499694825,6900.0,5975.0,6900.0
0.11526908842303504,0.018675947189331056,0.295525449514389,0.03631559405475855,0.050932347774505615,0.08966633528470994,93.979736328125,0.01025369456037879,0.010089562460780143,0.012331106420606374,90.87920379638672,0.03418790008872748,0.031690655089914796,0.020058259554207324,77.54945373535156,0.35043795108795167,7000.0,5975.0,7000.0
0.11520133968596395,0.014219832420349122,0.27590532451868055,0.03098073974251747,0.043496476113796236,0.08484513014554977,95.30067443847656,0.00968166459351778,0.009511003363877535,0.012382793799042701,91.97522735595703,0.03390744663774967,0.031397119536995886,0.019702953286468983,77.37527465820312,0.3351238250732422,7100.0,5974.0,7100.0
0.11513358651782957,0.019171690940856932,0.2662778362631798,0.03126811906695366,0.044230344146490096,0.07979360967874527,93.82540130615234,0.009748038463294506,0.009530687425285577,0.011993520893156528,90.11616516113281,0.03186808954924345,0.028685305453836917,0.019160119630396367,68.96473693847656,0.3442241191864014,7200.0,5969.0,7200.0
0.11506582891544184,0.019741296768188477,0.25994662046432493,0.030784925632178783,0.043985727429389956,0.07888665720820427,94.25033569335938,0.009491868503391742,0.009392992034554482,0.011747983563691378,90.80354309082031,0.02948781233280897,0.027068199403584004,0.019100446067750455,76.41213989257812,0.34411733150482177,7300.0,5974.0,7300.0
0.1149980668756064,0.015540075302124024,0.2782099947333336,0.03589808475226164,0.049905010312795636,0.08135658241808415,91.88468933105469,0.010077771870419383,0.009955666679888963,0.011611931212246417,88.86913299560547,0.03120795004069805,0.02923371810466051,0.018963271379470827,69.99817657470703,0.33254907131195066,7400.0,5971.0,7400.0
0.11493030039512452,0.014557838439941406,0.28056797087192537,0.03435971029102802,0.04750723838806152,0.08505770713090896,94.46809387207031,0.010159661434590817,0.009872017055749893,0.01218428835272789,90.97540283203125,0.03212553653866053,0.0299979904666543,0.01930381767451763,73.76573944091797,0.33694407939910886,7500.0,5972.0,7500.0
0.11486252947079295,0.014083766937255859,0.2787211760878563,0.033259386010468,0.04777149185538292,0.08514678776264191,93.74571990966797,0.009790065279230476,0.009674718603491783,0.012168149370700121,90.26356506347656,0.03188291508704424,0.02970856484025717,0.01931909192353487,73.94198608398438,0.33253161907196044,7600.0,5974.0,7600.0
0.11479475409940405,0.014223170280456544,0.27911621928215025,0.032870543748140336,0.04752939343452454,0.08117472007870674,94.42615509033203,0.009735022392123937,0.009818422701209783,0.011696578282862902,90.70035552978516,0.03440438378602266,0.03261796403676272,0.01926919911056757,76.86163330078125,0.3319753885269165,7700.0,5975.0,7700.0
0.11472697427774581,0.01563284397125244,0.26211761087179186,0.02938692755997181,0.04222044870257378,0.07956526353955269,95.15782928466797,0.009323588572442532,0.009205984324216843,0.01205575866624713,91.2392807006836,0.03226766679435968,0.029010353051126002,0.019081629812717438,74.37757110595703,0.3399586915969849,7800.0,5971.0,7800.0
0.11465919000260186,0.01169431209564209,0.29634099304676054,0.03947236053645611,0.05453537404537201,0.08292652815580367,94.64176177978516,0.010968469083309174,0.010648437961935996,0.012070803437381983,91.28621673583984,0.03513335324823856,0.031278083100914955,0.019307586923241617,74.92364501953125,0.327548885345459,7900.0,5973.0,7900.0
0.11459140127075115,0.014800930023193359,0.2941135138273239,0.035043678060173986,0.049532006680965426,0.08787620663642884,94.07085418701172,0.010644710715860128,0.01035986803472042,0.012670299783349038,90.61565399169922,0.03545050993561745,0.03303701337426901,0.019499213062226774,79.5025405883789,0.33736133575439453,8000.0,5975.0,8000.0
0.11452360807896851,0.014438104629516602,0.2783745899796486,0.035063134878873824,0.04770335704088211,0.08391415551304818,93.63760375976562,0.01014698138460517,0.009740004315972328,0.012155711092054844,90.10123443603516,0.03125930167734623,0.02946270164102316,0.018929248116910456,71.42725372314453,0.331916356086731,8100.0,5974.0,8100.0
0.11445581042402393,0.02082228660583496,0.27000143080949784,0.031288643181324,0.04497814550995827,0.0798272006213665,95.50932312011719,0.009939289698377252,0.009742519399151207,0.011861720401793719,92.87055206298828,0.03334450107067823,0.02989222705364227,0.01912719514220953,79.22340393066406,0.34863717555999757,8200.0,5974.0,8200.0
0.11438800830268336,0.019319438934326173,0.31037449836730957,0.0446927648037672,0.05948478430509567,0.08592441529035569,92.30573272705078,0.01197511749342084,0.011413749307394028,0.01204846678301692,88.62541961669922,0.03424534816294909,0.031353730522096154,0.019236116856336593,80.64856719970703,0.3452665567398071,8300.0,5968.0,8300.0
0.11432020171170783,0.016871953010559083,0.2916466027498245,0.03539748787879944,0.04925858452916145,0.08643383979797363,94.25508117675781,0.010244013369083404,0.010052505228668452,0.012290344666689634,91.02225494384766,0.03600747734308243,0.03263868596404791,0.01932366993278265,76.86843872070312,0.34511117935180663,8400.0,5974.0,8400.0
0.11425239064785406,0.01606783866882324,0.2823828473687172,0.03328839149326086,0.048585183918476105,0.08144929558038712,93.40054321289062,0.009996387548744679,0.00994024807587266,0.011894151661545038,90.33924102783203,0.035252307541668415,0.0330684969201684,0.01890837959945202,70.6612319946289,0.3349553823471069,8500.0,5971.0,8500.0
0.11418457510787444,0.01324760913848877,0.27416155487298965,0.033225571177899836,0.046409642696380614,0.0809183031320572,94.39724731445312,0.010073317401111125,0.009843182750046253,0.011792422831058502,90.10896301269531,0.03235670868307352,0.030600282736122607,0.01894212421029806,78.97396087646484,0.33246641159057616,8600.0,5975.0,8600.0
0.11411675508851668,0.011890649795532227,0.2668228641152382,0.031292947567999364,0.04432436153292656,0.07997866272926331,93.35513305664062,0.009521470870822668,0.009390356950461864,0.011934422329068184,90.21248626708984,0.032153303548693654,0.02918784748762846,0.019039486721158027,73.80410766601562,0.3290883779525757,8700.0,5975.0,8700.0
0.11404893058652407,0.015561747550964355,0.2601703107357025,0.028841615468263627,0.04190029576420784,0.07780542187392711,94.8463363647461,0.008759409468621016,0.00885960878804326,0.011666753981262445,91.48430633544922,0.03285324666649103,0.030682468973100185,0.018801491148769854,77.59339904785156,0.3324413537979126,8800.0,5974.0,8800.0
