lr,data_time,loss,decode.loss_ce,decode.loss_lovasz,decode.acc_seg,aux.loss_ce,aux.loss_lovasz,aux.acc_seg,time,iter,memory,step
0.009910910472175703,0.0224550724029541,1.2096865892410278,0.17995209991931915,0.5115237414836884,87.92064666748047,0.17670021802186966,0.34151054322719576,74.74991607666016,0.4867337703704834,1600.0,13575.0,1600.0
0.00990533591522586,0.020398211479187012,1.2294201016426087,0.19863545298576354,0.5018935978412629,86.26136016845703,0.19022825211286545,0.33866277933120725,69.30770111083984,0.48369321823120115,1700.0,13576.0,1700.0
0.009899761006113455,0.022245287895202637,1.164399653673172,0.18345265090465546,0.4630151838064194,90.80846405029297,0.184398652613163,0.3335331708192825,80.9404067993164,0.48035855293273927,1800.0,13577.0,1800.0
0.009894185744593607,0.02031264305114746,1.1334247946739198,0.16474853605031967,0.4533454805612564,84.30585479736328,0.18319620043039322,0.3321345835924149,67.90804290771484,0.4815056562423706,1900.0,13575.0,1900.0
0.009888610130421114,0.021635031700134276,1.100764548778534,0.16117677688598633,0.44515096545219424,88.35365295410156,0.16931437104940414,0.32512242496013644,71.21265411376953,0.47811706066131593,2000.0,13566.0,2000.0
0.00988303416335047,0.023163700103759767,1.053866183757782,0.14731498137116433,0.4071659445762634,90.11962890625,0.17531775683164597,0.3240675240755081,70.5842514038086,0.4798129081726074,2100.0,13579.0,2100.0
0.009877457843135802,0.021255970001220703,1.0648656725883483,0.1552836187183857,0.41260176002979276,88.27918243408203,0.17451400309801102,0.32246628403663635,72.8829116821289,0.48415849208831785,2200.0,13567.0,2200.0
0.009871881169530935,0.02066619396209717,1.0270681619644164,0.14428312033414842,0.39323239028453827,90.50393676757812,0.17170992642641067,0.31784273087978365,74.57658386230469,0.47929766178131106,2300.0,13576.0,2300.0
0.009866304142289362,0.02199702262878418,1.042728102207184,0.1432131052017212,0.39965890944004057,89.08467864990234,0.1799479216337204,0.3199081659317017,69.16393280029297,0.4860095500946045,2400.0,13584.0,2400.0
0.009860726761164252,0.02085256576538086,1.0388491928577424,0.14665741473436356,0.3962808847427368,90.58628845214844,0.17892953157424926,0.3169813632965088,72.1047592163086,0.4812585115432739,2500.0,13573.0,2500.0
0.009855149025908446,0.02055089473724365,1.014497995376587,0.13803779631853103,0.3935473471879959,91.88868713378906,0.17155565842986106,0.31135720312595366,73.2320327758789,0.48388023376464845,2600.0,13575.0,2600.0
0.009849570936274438,0.020162224769592285,0.9876893877983093,0.13713246136903762,0.37447754144668577,90.85771179199219,0.16785378605127335,0.30822561085224154,76.42672729492188,0.4798414945602417,2700.0,13571.0,2700.0
0.00984399249201441,0.020137310028076172,0.9789871871471405,0.1289576105773449,0.37918115854263307,92.33061981201172,0.1633372500538826,0.307511168718338,78.38751983642578,0.4852605819702148,2800.0,13576.0,2800.0
0.009838413692880197,0.019928359985351564,0.9568849802017212,0.12271582037210464,0.3653095722198486,89.51477813720703,0.16443567872047424,0.30442390143871306,68.57697296142578,0.4837289333343506,2900.0,13575.0,2900.0
0.009832834538623323,0.019882464408874513,0.9580912888050079,0.12066573202610016,0.3628746658563614,90.82284545898438,0.17162551432847978,0.3029253661632538,70.7503890991211,0.48007817268371583,3000.0,13576.0,3000.0
0.009827255028994956,0.019875311851501466,0.9146366834640502,0.10908266380429268,0.3501513242721558,91.30426788330078,0.15576775148510932,0.29963493943214414,76.17647552490234,0.481351637840271,3100.0,13581.0,3100.0
0.009821675163745954,0.019870448112487792,0.9637052834033966,0.13083285465836525,0.37267584204673765,90.3543701171875,0.16121823638677596,0.29897832274436953,74.5623779296875,0.48280699253082277,3200.0,13571.0,3200.0
0.009816094942626823,0.020064496994018556,0.9513773918151855,0.1186740480363369,0.3586270183324814,90.01396179199219,0.17271136343479157,0.30136497020721437,68.65589141845703,0.48812246322631836,3300.0,13574.0,3300.0
0.009810514365387749,0.023514556884765624,0.9354332983493805,0.12405066043138505,0.3503686338663101,91.39437866210938,0.16282859742641448,0.29818540811538696,74.93901824951172,0.48450849056243894,3400.0,13580.0,3400.0
0.009804933431778568,0.021893525123596193,0.9481215000152587,0.12640534788370134,0.3532601773738861,91.9599838256836,0.1695815071463585,0.2988744616508484,75.7801284790039,0.486194109916687,3500.0,13578.0,3500.0
0.009799352141548786,0.020113301277160645,0.9031624674797059,0.11144351810216904,0.3396028608083725,92.7161865234375,0.16007896289229392,0.29203712940216064,74.31755065917969,0.4818281888961792,3600.0,13575.0,3600.0
0.009793770494447582,0.023468565940856934,0.9043528079986572,0.11792912110686302,0.33682378232479093,91.36614227294922,0.1588321328163147,0.29076777696609496,73.68852233886719,0.4801806449890137,3700.0,13576.0,3700.0
0.009788188490223778,0.020575642585754395,0.9092697679996491,0.11510626822710038,0.34993329346179963,90.87163543701172,0.15257106572389603,0.2916591167449951,75.78713989257812,0.48128983974456785,3800.0,13573.0,3800.0
0.009782606128625899,0.02030022144317627,0.904225206375122,0.11425282210111617,0.3467467874288559,92.1646957397461,0.15334982573986053,0.28987576961517336,77.56584930419922,0.4831805467605591,3900.0,13575.0,3900.0
0.009777023409402098,0.02275846004486084,0.9280095934867859,0.12223440110683441,0.35292216539382937,93.0846939086914,0.16434090733528137,0.288512122631073,77.99022674560547,0.4857258081436157,4000.0,13571.0,4000.0
0.009771440332300171,0.019767618179321288,0.8830683946609497,0.11410547271370888,0.32800468504428865,92.7594223022461,0.1579035386443138,0.28305470049381254,75.63179779052734,0.47760016918182374,4100.0,13572.0,4100.0
0.00976585689706762,0.019874095916748047,0.8848321259021759,0.11113024801015854,0.33231213986873626,92.20921325683594,0.15706901997327805,0.2843207120895386,74.60933685302734,0.4795533180236816,4200.0,13576.0,4200.0
0.009760273103451565,0.019838881492614747,0.8884997427463531,0.11360142305493355,0.3326502859592438,92.5745849609375,0.15913961976766586,0.28310841619968413,76.04995727539062,0.4826644420623779,4300.0,13575.0,4300.0
0.009754688951198817,0.021216273307800293,0.8636240720748901,0.10772498473525047,0.31925010979175567,92.96240234375,0.15574067309498787,0.2809083342552185,76.98298645019531,0.4808941125869751,4400.0,13576.0,4400.0
0.009749104440055827,0.01981532573699951,0.8866915822029113,0.11677295416593551,0.33634036779403687,92.1269302368164,0.1533602237701416,0.28021802604198454,79.19881439208984,0.4801584959030151,4500.0,13585.0,4500.0
0.00974351956976873,0.02246413230895996,0.8507868111133575,0.1048444963991642,0.32030039727687837,93.21917724609375,0.15009546428918838,0.2755464345216751,76.14402770996094,0.4834686517715454,4600.0,13572.0,4600.0
0.009737934340083272,0.020136761665344238,0.8640013694763183,0.10939447581768036,0.32953636050224305,90.93553161621094,0.15215759128332138,0.27291296422481537,73.49768829345703,0.47857792377471925,4700.0,13579.0,4700.0
0.009732348750744886,0.020091152191162108,0.8854821920394897,0.1137634739279747,0.33348380625247953,90.49604797363281,0.16111608669161798,0.27711882889270784,68.02686309814453,0.4792314052581787,4800.0,13572.0,4800.0
0.009726762801498654,0.021937847137451172,0.8638561129570007,0.10477234944701194,0.3277661770582199,93.36228942871094,0.1512270987033844,0.28009049892425536,78.17424774169922,0.4900672912597656,4900.0,13574.0,4900.0
0.009721176492089327,0.020123815536499022,0.8637423992156983,0.11086956411600113,0.3355297684669495,91.03325653076172,0.1458522319793701,0.27149084210395813,74.56584167480469,0.4811582326889038,5000.0,13572.0,5000.0
0.009715589822261297,0.020090413093566895,0.8519947707653046,0.10594469532370568,0.3288004398345947,91.99446868896484,0.1479269854724407,0.26932265162467955,77.12651062011719,0.479460334777832,5100.0,13575.0,5100.0
0.009710002791758588,0.02011251449584961,0.849022901058197,0.10633505880832672,0.3161720782518387,92.1174087524414,0.15470429882407188,0.2718114584684372,73.5843734741211,0.4826889276504517,5200.0,13573.0,5200.0
0.009704415400324925,0.023238086700439455,0.8385997951030731,0.10730421170592308,0.3198380619287491,92.64982604980469,0.14274908378720283,0.26870843917131426,76.41753387451172,0.48554532527923583,5300.0,13576.0,5300.0
0.009698827647703637,0.01987137794494629,0.829427981376648,0.10345893129706382,0.31897805333137513,91.72066497802734,0.14192926585674287,0.2650617271661758,74.1753158569336,0.476209020614624,5400.0,13572.0,5400.0
0.009693239533637741,0.01970241069793701,0.8219165086746216,0.1012429267168045,0.30992096960544585,91.23722076416016,0.14426353201270103,0.2664890706539154,71.4969711303711,0.48208069801330566,5500.0,13573.0,5500.0
0.009687651057869878,0.019934654235839844,0.8273709893226624,0.10406836196780204,0.30815622210502625,90.7227554321289,0.1482785701751709,0.2668678447604179,70.4769287109375,0.4844855308532715,5600.0,13577.0,5600.0
0.009682062220142352,0.020130228996276856,0.8333224177360534,0.0993066169321537,0.31498050689697266,93.5126953125,0.1484115816652775,0.2706236928701401,71.20000457763672,0.4817811012268066,5700.0,13572.0,5700.0
0.009676473020197118,0.02003321647644043,0.798832643032074,0.09202694818377495,0.30051667988300323,93.39375305175781,0.14010749757289886,0.2661815255880356,77.40827178955078,0.4832866430282593,5800.0,13580.0,5800.0
0.009670883457775786,0.020196175575256346,0.8201194107532501,0.10007146149873733,0.3080470830202103,93.94277954101562,0.1460531882941723,0.2659476786851883,74.97958374023438,0.4811988115310669,5900.0,13582.0,5900.0
0.009665293532619579,0.0201399564743042,0.8227758407592773,0.10397443100810051,0.3069170355796814,93.96183013916016,0.1466376453638077,0.2652467221021652,73.44037628173828,0.47615153789520265,6000.0,13570.0,6000.0
0.009659703244469402,0.020130443572998046,0.8285707473754883,0.10767159759998321,0.30007763803005216,91.25251770019531,0.15521038323640823,0.26561111211776733,72.96699523925781,0.4817909002304077,6100.0,13575.0,6100.0
0.009654112593065816,0.0211378812789917,0.807514226436615,0.09916640371084214,0.2991846352815628,93.01161193847656,0.1423458993434906,0.2668172776699066,77.55422973632812,0.48475008010864257,6200.0,13577.0,6200.0
0.009648521578148992,0.020064187049865723,0.8382975935935975,0.11211281791329383,0.30792011618614196,91.97250366210938,0.15199200361967086,0.266272646188736,75.189697265625,0.4820316553115845,6300.0,13572.0,6300.0
0.009642930199458761,0.01966240406036377,0.7843447685241699,0.09350798130035401,0.2937936246395111,94.830078125,0.13705956414341927,0.2599835991859436,82.7734603881836,0.4789459705352783,6400.0,13577.0,6400.0
0.009637338456734602,0.019715595245361327,0.8102090120315552,0.09850934147834778,0.3172627091407776,93.93429565429688,0.1382857844233513,0.2561511740088463,80.16387939453125,0.4722554922103882,6500.0,13576.0,6500.0
0.009631746349715638,0.02026681900024414,0.8011663436889649,0.09516596123576164,0.2976502120494843,92.22406768798828,0.14615579023957254,0.2621943861246109,76.25511169433594,0.48408710956573486,6600.0,13581.0,6600.0
0.009626153878140635,0.020273351669311525,0.7846207201480866,0.0973194696009159,0.3001894176006317,93.5959701538086,0.13417097851634024,0.25294084697961805,80.71017456054688,0.47617809772491454,6700.0,13577.0,6700.0
0.009620561041747992,0.020012426376342773,0.8176163852214813,0.09571131467819213,0.3160687506198883,94.2958755493164,0.1430719144642353,0.26276439875364305,75.95915985107422,0.48344438076019286,6800.0,13576.0,6800.0
0.009614967840275764,0.02175328731536865,0.8160126626491546,0.09999847263097764,0.3028383105993271,94.14662170410156,0.148568956553936,0.2646069198846817,81.09659576416016,0.4881451606750488,6900.0,13581.0,6900.0
0.009609374273461618,0.02025148868560791,0.7785690665245056,0.09283516556024551,0.29125472605228425,94.34625244140625,0.13843725100159646,0.25604192167520523,81.10343170166016,0.4822981595993042,7000.0,13575.0,7000.0
0.009603780341042898,0.02012934684753418,0.7825552523136139,0.09631400108337403,0.2867023080587387,93.43220520019531,0.14331896901130675,0.25621995627880095,80.18059539794922,0.4787301063537598,7100.0,13576.0,7100.0
0.00959818604275658,0.020295143127441406,0.8002500712871552,0.09467918500304222,0.30489892065525054,93.48185729980469,0.13843533247709275,0.26223663687705995,75.84407806396484,0.4820364236831665,7200.0,13576.0,7200.0
0.009592591378339241,0.02194952964782715,0.7807027995586395,0.09260383397340774,0.3030503481626511,94.43952178955078,0.13069039732217788,0.25435821115970614,76.82652282714844,0.48212289810180664,7300.0,13573.0,7300.0
0.009586996347527148,0.01999640464782715,0.7799663126468659,0.09361268654465675,0.29058301597833636,92.95338439941406,0.140305295586586,0.25546531528234484,76.17862701416016,0.4789768934249878,7400.0,13579.0,7400.0
0.009581400950056163,0.019836735725402833,0.7718683063983918,0.09125627651810646,0.2882792934775352,93.65367889404297,0.13551183938980102,0.2568209066987038,81.25234985351562,0.4802786111831665,7500.0,13575.0,7500.0
0.009575805185661816,0.02212374210357666,0.7831709504127502,0.09578270986676216,0.28610623329877855,93.10810852050781,0.14282006174325942,0.25846194475889206,79.46027374267578,0.48449339866638186,7600.0,13575.0,7600.0
0.009570209054079255,0.019865083694458007,0.7825281322002411,0.09638025015592575,0.28883723467588424,93.61331939697266,0.14158306643366814,0.25572759360075,78.72933959960938,0.4769876003265381,7700.0,13575.0,7700.0
0.009564612555043255,0.021857452392578126,0.7809462428092957,0.09836913123726845,0.2949562638998032,93.95580291748047,0.13283998444676398,0.25478086322546006,79.70458984375,0.48434264659881593,7800.0,13581.0,7800.0
0.009559015688288245,0.020027732849121092,0.7836766123771668,0.09546718522906303,0.2907442480325699,94.07975769042969,0.1424082487821579,0.2550569087266922,78.93719482421875,0.4803290605545044,7900.0,13576.0,7900.0
0.009553418453548288,0.02182908058166504,0.7692045152187348,0.09257907569408416,0.2859559580683708,94.16658020019531,0.13562001883983613,0.25504945069551466,79.51004028320312,0.48346700668334963,8000.0,13573.0,8000.0
0.009547820850557064,0.01983165740966797,0.7755752563476562,0.08867561593651771,0.3018170192837715,94.6139907836914,0.12985827401280403,0.2552243560552597,81.71753692626953,0.47648708820343016,8100.0,13577.0,8100.0
0.009542222879047877,0.019512200355529787,0.7577345073223114,0.09281805530190468,0.27783775329589844,93.81485748291016,0.13557168766856192,0.2515070095658302,79.80912017822266,0.4791411399841309,8200.0,13575.0,8200.0
0.009536624538753702,0.021834444999694825,0.7559977054595948,0.08728112876415253,0.2823728621006012,93.40619659423828,0.1353016123175621,0.25104211270809174,78.41743469238281,0.48053827285766604,8300.0,13575.0,8300.0
0.009531025829407095,0.019984126091003418,0.7400209546089173,0.08572634682059288,0.27944251894950867,93.74384307861328,0.12818292677402496,0.24666916877031325,79.67835235595703,0.4771634340286255,8400.0,13578.0,8400.0
0.009525426750740267,0.020195579528808592,0.7418501019477844,0.08600706607103348,0.2759558901190758,93.6205062866211,0.13324007466435434,0.24664707630872726,81.44477844238281,0.4790372133255005,8500.0,13579.0,8500.0
0.009519827302485072,0.0197955846786499,0.7605107188224792,0.08498452603816986,0.2871353685855865,93.57383728027344,0.13422087654471399,0.25416995137929915,76.30481719970703,0.4881066083908081,8600.0,13579.0,8600.0
0.00951422748437297,0.019960927963256835,0.7727098882198333,0.09244978427886963,0.2869675651192665,94.00241088867188,0.1416274905204773,0.2516650468111038,79.09759521484375,0.4820252418518066,8700.0,13571.0,8700.0
0.009508627296135061,0.019937849044799803,0.747975617647171,0.08917773514986038,0.2766080558300018,94.49102783203125,0.13284950256347655,0.24934031963348388,80.24618530273438,0.4822054862976074,8800.0,13572.0,8800.0
0.00950302673750204,0.01823577880859375,0.7541968882083893,0.09105931967496872,0.27906358540058135,94.44679260253906,0.13571040332317352,0.24836357533931733,80.97918701171875,0.4750332832336426,8900.0,13571.0,8900.0
0.009497425808204283,0.02543199062347412,0.7447787702083588,0.09061293378472328,0.276596000790596,94.22928619384766,0.12986137419939042,0.24770844578742982,81.4920654296875,0.4881018400192261,9000.0,13577.0,9000.0
0.009491824507971737,0.02120964527130127,0.76934415102005,0.09089419320225715,0.29505668580532074,93.71456146240234,0.134136101603508,0.24925715625286102,77.964599609375,0.4839691400527954,9100.0,13573.0,9100.0
0.009486222836534011,0.020401477813720703,0.7251513481140137,0.08400430828332901,0.267621710896492,94.14939880371094,0.1292681038379669,0.2442572146654129,80.81968688964844,0.47699770927429197,9200.0,13571.0,9200.0
0.00948062079362031,0.020761728286743164,0.7665062010288238,0.09376178085803985,0.2770454317331314,93.7382583618164,0.14376600459218025,0.2519329786300659,78.3934097290039,0.47981131076812744,9300.0,13580.0,9300.0
0.009475018378959477,0.020859622955322267,0.7385396301746369,0.09028511866927147,0.2598756104707718,94.119140625,0.1445205420255661,0.24385836869478225,80.6290283203125,0.482154107093811,9400.0,13573.0,9400.0
0.009469415592279987,0.020777177810668946,0.7246812343597412,0.08608513996005059,0.26847369521856307,93.36483764648438,0.12917704731225968,0.24094534963369368,74.30134582519531,0.4797536373138428,9500.0,13575.0,9500.0
0.009463812433309916,0.020586466789245604,0.7807427108287811,0.0942157380282879,0.30887084305286405,94.49884796142578,0.13124234452843667,0.24641379415988923,79.87859344482422,0.481512188911438,9600.0,13569.0,9600.0
0.009458208901776963,0.021941065788269043,0.7430957853794098,0.08561364561319351,0.2841020613908768,93.1173095703125,0.1273321181535721,0.2460479587316513,71.39570617675781,0.4834355115890503,9700.0,13571.0,9700.0
0.009452604997408449,0.02325119972229004,0.7246613204479218,0.08502780348062515,0.2689694851636887,93.6636962890625,0.12785463631153107,0.2428093820810318,79.36298370361328,0.4899742841720581,9800.0,13574.0,9800.0
0.00944700071993132,0.02372305393218994,0.7423178195953369,0.08713322877883911,0.28323450684547424,93.13106536865234,0.13070422932505607,0.24124585539102555,78.73065185546875,0.4857850313186646,9900.0,13577.0,9900.0
0.009441396069072157,0.027244257926940917,0.7533952713012695,0.09013854414224624,0.2863419964909554,94.2818832397461,0.1303484670817852,0.2465662717819214,78.96485137939453,0.4883309841156006,10000.0,13575.0,10000.0
0.009435791044557112,0.01785144805908203,0.7558576226234436,0.09200033769011498,0.2789482146501541,94.43055725097656,0.13895615339279174,0.24595292210578917,79.54721069335938,0.4796922206878662,10100.0,13579.0,10100.0
0.009430185646111982,0.02020866870880127,0.7180089712142944,0.07814935967326164,0.27789769470691683,94.50765991210938,0.1215844064950943,0.24037750959396362,79.70523071289062,0.481404709815979,10200.0,13573.0,10200.0
0.009424579873462176,0.018591594696044923,0.7552898287773132,0.09023857042193413,0.28657958954572677,94.14986419677734,0.1309681288897991,0.24750354140996933,77.0417251586914,0.4803001880645752,10300.0,13575.0,10300.0
0.00941897372633272,0.01884191036224365,0.7545151710510254,0.09408928081393242,0.28334464877843857,93.22856140136719,0.13331180736422538,0.24376942068338395,79.13943481445312,0.4763835906982422,10400.0,13573.0,10400.0
0.009413367204448263,0.020915865898132324,0.7553139925003052,0.09085362330079079,0.2935033068060875,93.4410629272461,0.1285392440855503,0.24241783171892167,79.22648620605469,0.4864043712615967,10500.0,13576.0,10500.0
0.009407760307533047,0.020155954360961913,0.7377738952636719,0.08252460658550262,0.2826524257659912,94.32723999023438,0.12710036262869834,0.2454964980483055,79.35128021240234,0.4843994140625,10600.0,13571.0,10600.0
0.009402153035310936,0.019898223876953124,0.7394836664199829,0.08538392409682274,0.27203948646783827,94.15763854980469,0.13487177938222886,0.24718848317861558,76.74250030517578,0.48339622020721434,10700.0,13571.0,10700.0
0.009396545387505409,0.020100092887878417,0.716952258348465,0.08892952278256416,0.2636652246117592,94.02633666992188,0.12452621310949326,0.23983130007982253,80.41510009765625,0.476538872718811,10800.0,13573.0,10800.0
0.009390937363839542,0.02051396369934082,0.7338442802429199,0.08943302556872368,0.27494631707668304,94.03202056884766,0.13017617911100388,0.23928877115249633,73.7891616821289,0.4793503522872925,10900.0,13580.0,10900.0
0.009385328964036039,0.021679186820983888,0.732286936044693,0.08712145164608956,0.27831377238035204,94.47354125976562,0.1272842139005661,0.23956750333309174,81.74755859375,0.48030719757080076,11000.0,13578.0,11000.0
0.00937972018781722,0.020340824127197267,0.7291423618793488,0.08890108987689019,0.2723150610923767,94.72481536865234,0.12593590170145036,0.241990302503109,79.54275512695312,0.4829903841018677,11100.0,13572.0,11100.0
0.009374111034904965,0.020431780815124513,0.6899240553379059,0.08176686987280846,0.2569649636745453,93.66447448730469,0.1184964083135128,0.23269582241773606,79.84376525878906,0.4799866437911987,11200.0,13580.0,11200.0
0.00936850150502082,0.021595478057861328,0.7184008419513702,0.08128976821899414,0.27198327928781507,94.04827880859375,0.12584080621600152,0.23928698450326918,80.04878997802734,0.4843409061431885,11300.0,13574.0,11300.0
0.009362891597885897,0.02016894817352295,0.7302339732646942,0.08547716289758682,0.28025908023118973,93.859375,0.1267869971692562,0.23771072775125504,77.07405853271484,0.4825798749923706,11400.0,13571.0,11400.0
0.009357281313220932,0.022206711769104003,0.7262687861919404,0.0871100440621376,0.26618574410676954,93.5347900390625,0.13291495516896248,0.2400580331683159,73.63211822509766,0.4776025295257568,11500.0,13575.0,11500.0
0.009351670650746274,0.021888041496276857,0.7344120502471924,0.08953305929899216,0.2719340115785599,94.19141387939453,0.13287046402692795,0.24007452577352523,83.09104919433594,0.4829630613327026,11600.0,13575.0,11600.0
0.009346059610181862,0.021269512176513673,0.7075528740882874,0.08303909599781037,0.2608063638210297,93.52689361572266,0.12503042966127395,0.23867699056863784,79.1410903930664,0.4804431676864624,11700.0,13579.0,11700.0
0.009340448191247238,0.020030403137207033,0.7139165163040161,0.08666843920946121,0.269600385427475,94.23871612548828,0.12409442663192749,0.23355326056480408,82.9171371459961,0.47798824310302734,11800.0,13576.0,11800.0
0.009334836393661545,0.0220029354095459,0.7145014226436615,0.08226954936981201,0.26675944626331327,94.00108337402344,0.1283849261701107,0.2370874911546707,77.27727508544922,0.4869859218597412,11900.0,13580.0,11900.0
0.009329224217143547,0.022847604751586915,0.7172679662704468,0.08051692619919777,0.25917201638221743,93.60450744628906,0.13509073629975318,0.24248827993869781,79.46204376220703,0.4933659791946411,12000.0,13574.0,12000.0
0.009323611661411588,0.020111465454101564,0.7052571594715118,0.08087291568517685,0.2587044879794121,93.69728088378906,0.13110338747501374,0.23457635790109635,74.28114318847656,0.47860238552093504,12100.0,13575.0,12100.0
0.009317998726183645,0.019983673095703126,0.7030540585517884,0.08202660009264946,0.26246823370456696,94.6282958984375,0.12457279562950134,0.23398643285036086,76.17986297607422,0.4797872543334961,12200.0,13576.0,12200.0
0.009312385411177234,0.02449533939361572,0.7182485222816467,0.0850485160946846,0.2665329068899155,93.86715698242188,0.13116473853588104,0.2355023592710495,79.4797592163086,0.4867435693740845,12300.0,13573.0,12300.0
0.009306771716109519,0.02003471851348877,0.6786099791526794,0.08106261938810348,0.25214593559503556,94.83378601074219,0.11676649078726768,0.2286349356174469,83.82582092285156,0.47631216049194336,12400.0,13575.0,12400.0
0.009301157640697251,0.02386131286621094,0.7008310735225678,0.07935291081666947,0.2656256750226021,94.59673309326172,0.12225151658058167,0.23360098153352737,77.94331359863281,0.4854618549346924,12500.0,13578.0,12500.0
0.009295543184656769,0.02261049747467041,0.694182401895523,0.0809094950556755,0.2586751148104668,93.69193267822266,0.12202912718057632,0.2325686678290367,80.31436157226562,0.48448231220245364,12600.0,13577.0,12600.0
0.009289928347704007,0.021228218078613283,0.7090779662132263,0.0806378997862339,0.27125861346721647,95.03701782226562,0.12288670763373374,0.2342947393655777,80.91759490966797,0.48184421062469485,12700.0,13579.0,12700.0
0.009284313129554505,0.020481443405151366,0.7118514895439148,0.08417709693312644,0.2551726892590523,94.330810546875,0.13398857414722443,0.23851312696933746,79.28878021240234,0.48489282131195066,12800.0,13573.0,12800.0
0.009278697529923389,0.02386813163757324,0.6778542578220368,0.07565756440162659,0.2604071691632271,95.67717742919922,0.11369623392820358,0.22809328734874726,86.21595001220703,0.4890069723129272,12900.0,13573.0,12900.0
0.009273081548525384,0.02021479606628418,0.6716995418071747,0.07597196996212005,0.24947952777147292,93.39094543457031,0.1159837231040001,0.2302643358707428,80.85987854003906,0.48219735622406007,13000.0,13576.0,13000.0
0.0092674651850748,0.02032458782196045,0.6936357080936432,0.08255333676934243,0.25451175272464754,94.120361328125,0.1257515050470829,0.23081911355257034,83.55633544921875,0.4786275148391724,13100.0,13574.0,13100.0
0.009261848439285542,0.020141410827636718,0.7146159887313843,0.08386183083057404,0.2648154944181442,93.10552215576172,0.12630276158452033,0.239635893702507,77.44664001464844,0.4790853977203369,13200.0,13571.0,13200.0
0.009256231310871115,0.022385835647583008,0.6895887076854705,0.07820733934640885,0.25176518559455874,95.40243530273438,0.12671654373407365,0.23289963304996492,81.29170989990234,0.48509237766265867,13300.0,13569.0,13300.0
0.00925061379954458,0.02178330421447754,0.6898219168186188,0.07915214523673057,0.25399389266967776,94.11893463134766,0.12417696714401245,0.2324989080429077,76.4515151977539,0.481201696395874,13400.0,13574.0,13400.0
